strain,stress
0.087046011806504,449.39843265791
0.087131942637967,449.095249685132
0.087212138085772,449.981220272745
0.087275144283312,450.522348916219
0.087349601035428,450.384956487342
0.087424052244149,450.24753860442
0.087504224270454,450.791910270522
0.087581526923262,450.660402290335
0.087641647077703,451.024851654778
0.087721801661586,451.232006556666
0.087793362825659,450.584864474408
0.087870643131384,450.790714353753
0.087950779363021,452.185922246095
0.088016600749558,452.386738892299
0.088091002317749,452.249333537954
0.088156814475567,452.450174169701
0.08824837201239,452.149417665954
0.088319895505742,451.844174463401
0.088394274512588,452.728742538419
0.088460066715091,453.604919549871
0.08854587612672,453.477327550167
0.088623098302107,452.832349498328
0.088691735229945,453.029973117141
0.088771805691995,453.237430279201
0.088840432414123,452.75958297172
0.088917631847461,452.623330749122
0.089000543119582,452.832080431607
0.089060578025609,453.030497809153
0.089137760466357,453.912428956225
0.089214936950434,453.609575721815
0.089286391347554,453.641989278608
0.089363556362118,453.676995919944
0.089437857785881,454.048667300813
0.089506438815824,454.59372907053
0.089583586852945,455.138132382202
0.089663585938712,454.665172780577
0.089732151490263,454.696348217688
0.089806425532948,455.068207474281
0.08986641207884,455.095506262965
0.089957813229987,454.970351898205
0.090032070514375,455.004138015431
0.090106322285029,455.547521392511
0.090180568542766,456.090980443779
0.090231966569093,455.947624981478
0.090331899614036,455.821742834766
0.090408983997207,456.028342801427
0.090480353128375,456.742152322086
0.090551717166353,456.94160003281
0.090631638843153,456.978121031074
0.090702992085974,456.843852239533
0.090774340237873,457.043337099403
0.090848536916179,457.420323970196
0.09091416785063,457.107248846366
0.090999766944473,456.636325727107
0.091073946899372,457.180290842894
0.091145268590182,457.899251539943
0.091216585194572,458.098871078701
0.091270782412557,457.441898720948
0.09137061170455,456.977325155582
0.091447616063891,457.351156941916
0.091521762806031,458.753652271813
0.091590201073315,458.785049651264
0.091672891064309,458.307951981288
0.091741318989772,458.339314116676
0.091812593100052,458.543685716629
0.091886712786274,458.749389526269
0.09194657467636,458.948577669235
0.092037785904526,458.818699462343
0.092114738907654,459.536384665658
0.092188836203137,459.742203653529
0.092260078425298,459.603178315905
0.092337014324909,459.810332437238
0.092408245991688,459.499476630964
0.092485170493177,459.878461220947
0.092556391607704,460.254876381186
0.092627607650145,460.454853387875
0.09271021190602,460.664747391093
0.092787113183331,460.189209244422
0.092852617014616,460.558471698912
0.092929507341994,461.109569331844
0.092997849336752,460.96917721519
0.093074728498409,461.004617501376
0.093151601750114,461.211990561894
0.093225622259523,461.413429297553
0.093291097374021,461.443641383726
0.093370800423274,461.48042131472
0.093447650919211,461.687871359172
0.093521649518963,461.382692611977
0.093592796855166,462.098905634816
0.093652556705955,461.782483568647
0.093735076343541,461.992624386139
0.093817589172199,461.175159616972
0.093888715456947,461.552081569366
0.093965526162691,463.298961556983
0.094030952851398,462.64093854515
0.094113441271066,462.339557491215
0.094187390621483,462.885429675924
0.094264178390083,463.437347487405
0.094323898133875,462.776486878731
0.094400675421484,462.472376275348
0.094485976605801,462.339665049109
0.094557055368207,462.716877923775
0.094630971922138,463.947085405995
0.094704883012815,463.809177466555
0.094781631056132,463.844775279412
0.09485837320964,463.88037309227
0.094923741510301,463.910697155074
0.094997630966025,464.461727911604
0.095060148549116,463.806376635197
0.095148234873771,464.18713012256
0.095230631185872,464.737594301681
0.095298816103395,465.28619051903
0.095366996372051,464.973286746962
0.095449374661726,464.671592968122
0.095520384982396,464.872273294949
0.095594230367235,465.078956489988
0.095665230402764,465.456709270882
0.095736225397647,464.6325257451
0.095812894331291,465.18066361765
0.095892396646838,465.390052680877
0.095960536458401,465.766598154185
0.096031510491871,465.454799384023
0.096085447388553,465.652343187735
0.096181958785489,465.524831532323
0.096258593554153,465.388040488337
0.096315356263339,466.272184311629
0.096374953640504,466.644949475572
0.09642887201661,466.325116554126
0.096499812819377,464.987448787625
0.096596284235539,464.687256850366
0.0966501906795,465.570320795055
0.096718278876437,466.287546674569
0.096803382603748,466.499792954363
0.096888479089031,466.539492136235
0.09698207685977,467.1009391008
0.097064322214727,467.997726599213
0.097140889396085,467.17512647644
0.097217450715359,467.378862876254
0.097296841448234,467.933910767961
0.097345039889733,467.956464996719
0.097413080793682,467.815639235214
0.097458438824471,467.323501227721
0.097568990406109,467.202473487575
0.097659690268988,467.244850609627
0.097736211880003,468.653052567101
0.09781272763591,469.202452875619
0.097886403941927,469.068943366073
0.097968574956856,469.107488820859
0.098028073890851,469.135401046738
0.098107400296387,469.340734383599
0.098181054896008,469.207175341857
0.098254704071029,469.409875137589
0.098345341763908,470.143735579569
0.098401986150465,469.479015891579
0.098475619056477,469.686436857034
0.098557741671251,469.552145535223
0.098625700114689,469.92980971646
0.098699316550441,470.478400641908
0.098770096474453,470.511702245883
0.098832378663748,470.199856430718
0.098922964015027,469.723667790314
0.099007880330049,469.763556686846
0.099070147711868,470.311668695229
0.099140901394273,471.546356010012
0.099214479913906,470.893814667033
0.099288053020139,470.41416327103
0.099364450132366,471.310448594471
0.09943235377712,471.515469418103
0.099505910856032,471.718506307946
0.099582291326997,471.413130609415
0.099661494542689,471.277413834617
0.099737863131477,472.174072991194
0.099805741425721,472.206124449642
0.099876443083139,472.066418494136
0.099952795259001,471.929357060455
0.100026314067124,472.483410524533
0.100097000131962,472.343678625481
0.100170508339469,473.066296674569
0.100241184212875,473.614520447907
0.100323161968681,472.450516820308
0.100405133004686,472.489245665933
0.100461660839006,473.030856944033
0.100540794439174,473.068291059862
0.100611444148056,473.101714377567
0.100687740227746,472.964578182549
0.100769681385564,473.864890537022
0.100834664426426,474.415461215656
0.100905293377262,473.929156656153
0.100992866348909,473.628772781635
0.101066308734803,473.836857457347
0.101136921327317,474.385567027222
0.101204704725494,474.764369496423
0.10127530754653,474.797890383557
0.101360024352418,474.838115448118
0.101436263341921,474.700954910355
0.101501203082101,475.247220137801
0.101580254465541,475.631566693832
0.101645184855951,475.662450639791
0.101721402109033,475.525293171331
0.10180043608804,475.736303554041
0.101862529832679,475.93928173024
0.101941552659028,476.492557575886
0.102012103477518,476.526175701706
0.102093936191743,476.049429850557
0.102167297759908,476.600135578511
0.102240653946547,476.461595825748
0.102305541472507,476.492513242983
0.10238452929996,477.046044608082
0.102457869553638,476.73864225689
0.102525563475595,477.286881191524
0.102601713660719,477.496793319504
0.102663757672505,477.010383213031
0.10275117679225,477.394575615977
0.102830129429168,477.953083392426
0.102900617587892,478.155699404132
0.102971100778385,478.189402531116
0.103030302819463,478.5649924855
0.103117689903426,478.7804695504
0.103190976408594,478.641891418124
0.103267075941183,478.504636446383
0.103329078686233,478.534305967148
0.103416439666084,479.266245144681
0.103486886510447,479.473728091529
0.103554510812393,479.506153264045
0.103630582686263,479.026095582321
0.103686928491755,479.395898842661
0.103777075177376,479.439116741988
0.103855946861637,479.134063068879
0.103923546211583,479.509345828394
0.10399677368431,479.718267934253
0.10407844415527,479.240680961856
0.104146028466724,479.446904714026
0.104219239650047,479.651154560561
0.104292445473884,480.207845984505
0.104357200004964,480.581983867639
0.104441656135685,480.279503460903
0.104517660555238,479.794313852081
0.104582400504735,481.381160619787
0.104661208699703,481.940868149634
0.10472875363822,481.973421915351
0.104804736241055,481.836096852377
0.104880713070972,481.524784090428
0.104953870488886,482.081934467741
0.10502139566314,481.940502492486
0.105100169270647,481.461172526565
0.10517331063606,481.839709858283
0.105249259469086,482.398382583295
0.10532238993105,482.085585654714
0.10537864049357,481.938656095212
0.105465822612854,481.980674360209
0.105538937239749,482.015915485691
0.105609234724675,482.572065323229
0.105682338867182,483.816639192879
0.105747003461792,483.49970194689
0.105828531121502,483.539122152957
0.105904430209484,482.714539445832
0.105977512775951,482.749818752381
0.106036537103829,482.604151126117
0.10610117879915,483.327335924601
0.106177057197028,483.015637568266
0.106264169739463,482.714020085411
0.106320367352765,483.607499245904
0.106382181079928,483.80690769072
0.106452419313999,482.979134244951
0.106561981109068,482.857799217328
0.106629397786294,483.064618718513
0.106699618659056,485.00146818509
0.106747366036119,485.373198874942
0.106831620552211,484.721602400936
0.106929908516367,483.728049669785
0.107000108290914,484.280287879429
0.107056264562602,485.000132681195
0.10711241768094,485.550417504551
0.107191026749659,485.065496764002
0.107289279396594,484.5947287636
0.10736506770025,485.149925370962
0.107415590045171,486.216140087211
0.107491368776924,486.427402337962
0.107586785678697,485.606369067779
0.107656939357374,485.291547550379
0.107729893962806,486.368983743279
0.107797231951839,486.401735955294
0.107875787208489,486.265463795457
0.107954336294694,485.95938357288
0.108016049105733,486.163881966788
0.108083367829059,486.540932856357
0.108150682020879,486.229340033762
0.108243231636654,486.618719359892
0.108316143483459,487.003320773888
0.108386246015451,487.556460458914
0.108447932178703,487.067506535498
0.108534847132476,487.109841825071
0.108610541099002,486.972103173553
0.108666607010102,487.867792549532
0.108733881954415,487.900614932158
0.108770320659612,487.569115273485
0.108857207598738,486.572994885377
0.108960901483273,486.274107123957
0.109019749986227,487.17141726377
0.109089803212697,488.593663636171
0.10914584226072,488.62104472715
0.10923549820609,487.625975932433
0.109325146113992,487.494956394734
0.109386774389064,488.04451864866
0.109445597836107,488.942290758224
0.109512820396023,488.800390873058
0.109613645763771,487.980467976059
0.109683657399734,488.539029888658
0.1097424633862,489.262271508933
0.109792865765203,489.631843089835
0.109874064254956,488.802166821896
0.109966454517088,488.502358613628
0.110039240833292,489.927351998751
0.11012601759453,491.014398628339
0.110209987936255,490.705849350154
0.110291152564754,490.40059604007
0.110355519827587,490.607079082173
0.110422681250091,490.465102027857
0.110481443794862,490.144047232865
0.110554192637907,490.179705942276
0.110654913068852,490.404048198637
0.110722054387365,490.611956085157
0.110794785729011,491.167890105732
0.110864714723139,491.027232811905
0.110940232544681,491.06431551903
0.111015744663713,491.626493639135
0.111074472369924,491.825677799945
0.111149974353285,491.692488939926
0.111191917436527,491.713112471424
0.111270206485327,491.05603612781
0.111354080808091,490.226501868041
0.111426766197801,490.607610455209
0.111493855714809,492.382215573536
0.111535784377389,492.402860934126
0.111636405995469,491.756581431777
0.111737017489858,491.630902189789
0.111804086196184,492.359821398332
0.111854384774142,493.951725794844
0.111918651497833,492.941801720397
0.112033203675776,492.47264256382
0.112094665288828,492.157205849668
0.112164503445911,493.063007321345
0.112198024028949,493.950993488316
0.11227623435331,493.118100776322
0.112351645659177,492.10843105711
0.112429843970133,492.492736309851
0.112491281210615,492.873575155582
0.112558299350216,493.257211750137
0.112658818138938,493.652696752889
0.112759326824648,494.228327388764
0.112820743826569,494.779987272977
0.112876574191602,495.504303638711
0.112921236239476,495.005077050083
0.113010554351574,494.352506747174
0.113116609249037,493.357279116041
0.113191957210143,494.266778713856
0.113256138032656,495.516990469286
0.113342636102548,495.559853586321
0.113420756961135,495.423115395199
0.113484923101243,495.284183565471
0.113557453780358,495.666320038313
0.113618821784773,495.521251005461
0.113708077614354,495.219217116125
0.113783381024379,495.080993316329
0.11385031262867,495.114130990432
0.113917239753423,495.669145516701
0.114000892360923,496.237276509779
0.114078961814895,496.27601899528
0.114145873639076,496.309226839994
0.1142239317757,496.523563566318
0.114274108789063,496.021669105351
0.114357731550113,496.590002751789
0.114444134390869,496.28164556962
0.114513808663672,496.316224837009
0.114586264758097,497.05007126868
0.11464478315588,497.25482684899
0.114725588647354,496.772710511833
0.114800815477177,496.282995851149
0.114867679019856,497.88804834681
0.114931752386668,498.095669306443
0.114987465020915,497.776712988442
0.115093310475509,496.955418271877
0.115162939533693,496.638503609077
0.115240918323501,498.425460236654
0.115296613736442,498.975818233775
0.115380151040073,498.846456966259
0.115455328647205,498.356528658291
0.115522148442595,498.389829852144
0.115597315375861,499.301719206426
0.115652990943209,498.455044690106
0.115739281947147,498.673919261462
0.115817215809171,499.064532830955
0.115892360567234,499.273170060539
0.115956368314976,500.179867967063
0.116037067896912,499.87316249312
0.11610941370993,500.256424050633
0.116184536514884,499.946883533191
0.116254089636108,499.805706521739
0.116320856081543,499.663115051226
0.116398744634191,500.053987685746
0.116471064287088,500.261385525592
0.116540597482959,500.296171507874
0.116607344802662,500.15830991226
0.116660183271304,500.532025951484
0.116754729352856,501.107469121756
0.116832584120388,500.094925013759
0.116904872406103,501.182712575674
0.116968815380112,501.386078767304
0.117049433302632,501.079078150798
0.117121705914957,501.11529375344
0.117191193885923,501.497588652576
0.117246780786328,501.525466123894
0.117291248082029,501.547768100948
0.117357945318287,500.705254659519
0.11742463810632,499.867385377418
0.11750799783695,500.256638227107
0.117569123890004,501.515734529127
0.117641358954047,502.07578686603
0.117716366767396,502.289656449769
0.117794146705767,502.852630074933
0.117860810409627,502.886153211126
0.117933024407508,503.098716687482
0.118010787496742,503.661858277592
0.118074659796597,503.169978316434
0.118160742094103,502.860720439439
0.118219051698683,503.590466772152
0.118299568896784,504.336261536345
0.118374527357339,503.497209871513
0.118443928329813,504.056398861183
0.118518875970594,503.917828084649
0.118585491380428,504.30412145178
0.118654877713846,503.986366448288
0.118743685195935,503.683114125143
0.118846359016559,504.78374304115
0.118904628657954,505.690479763769
0.118949022296353,505.712929702383
0.119026706421641,504.526677109352
0.119090513867437,504.02951809301
0.119179282671918,504.427195239406
0.119240306654362,504.457978334956
0.119306874024726,505.192746113099
0.119406716772481,505.596201804009
0.119506549552657,505.293630813154
0.119578644807157,506.38451224546
0.119645189659799,506.943085363659
0.119725592115721,506.812055480293
0.11979767158059,506.142284778375
0.119864201860208,506.004144881673
0.119930727713842,506.037808359087
0.119983390876111,505.887850125418
0.120055451762048,505.571063738305
0.120157990993786,505.274402650184
0.120227268306741,506.01123979986
0.12029931162143,507.102906867829
0.120360267295591,507.305718666653
0.120443382681959,506.999281240739
0.120520950810362,507.038609751386
0.120581892976265,508.296958135769
0.120637291722606,507.097602517357
0.120684378244098,506.591283550654
0.120761927681903,506.281855790398
0.120836701801784,505.966195480187
0.120894855585327,507.228229356293
0.120966850822597,507.613535307565
0.121041609621673,507.828280780344
0.121130205406233,507.347619477901
0.121213256826183,508.617979790229
0.121282461074244,509.355752376064
0.121332285167525,509.734824943906
0.121409784378733,508.71794705982
0.121476207494001,508.402774490919
0.121542626197532,508.785530566022
0.121614574815181,508.999035101181
0.121692052153099,509.392293536472
0.12177229021116,509.256243120528
0.121858054809522,509.122981271961
0.121902317530913,509.671577700986
0.121977006430932,510.063567786609
0.122054455694788,509.576932562656
0.122167852724184,509.634720349477
0.122242521795045,510.022007562127
0.122319950498457,511.118844817641
0.122378018091917,511.325557025528
0.122463730758228,511.015291821896
0.12253561313657,510.70269192403
0.122593668208734,510.904626074256
0.122668305492303,510.770462763537
0.122726352861737,510.445925341857
0.122828618600731,510.321017447398
0.12289494754256,510.70911450616
0.122964035512299,511.62529052538
0.123035881937832,511.66205029423
0.123113249239133,510.82061534228
0.123185084945378,511.034486659117
0.123248627614993,511.593729665869
0.123320453597244,511.98008519961
0.12337293855272,511.834538440371
0.123472376177789,511.353759340206
0.123549709717384,511.220856467762
0.123610467588999,511.956128445028
0.123685029022822,511.994302051141
0.123759584897653,512.382237706913
0.123834135214319,513.124805258033
0.123903158330188,513.160223953262
0.123961134065979,512.84014310624
0.124021866946226,512.871290311058
0.124063273613534,512.537866040811
0.124159882503559,511.705439161657
0.124259241911459,511.756284437048
0.124336514626226,513.210068424283
0.124394465244037,514.294556962025
0.12448000525681,514.693360436688
0.124551742851755,514.02541111458
0.124615198742345,513.880601689175
0.124692443957318,514.447828627069
0.124753132440594,514.128940905338
0.124838641779783,513.995437560857
0.124907595598679,514.736005117268
0.124965513132402,514.765818220545
0.125020669569861,515.149212366644
0.125075822965256,514.117362066593
0.125158547355211,513.099542845879
0.125255050495084,513.326602916896
0.12533500318519,514.77849805258
0.125403922787745,516.229725641378
0.125486620041416,516.272418187206
0.125555529195749,515.952804667986
0.125624433601937,515.810749756573
0.125679553708664,515.666365204691
0.125723647606626,516.217178305321
0.125787029178869,515.188880352758
0.125855917636084,513.990434041743
0.125966129297691,514.752956082511
0.126037760364667,516.023992210321
0.126092857694113,516.758385176326
0.126164479684299,517.506211766013
0.126236096545142,517.010126582278
0.126313216659758,516.521613712374
0.126368298814807,516.372325896448
0.126437147242267,516.585630503577
0.126517005480169,516.804651925194
0.12660787089066,517.024591108018
0.126662936818356,517.937217637378
0.126720752779157,518.144965920156
0.126800588372935,518.008517407709
0.126861149054757,517.689040763515
0.126946478336377,518.261937682571
0.127007030183915,518.471173637865
0.127078586731507,518.686140986834
0.12716940113033,518.199600792198
0.127271213528692,518.252362622243
0.127339999822087,519.172766645675
0.127406030212598,520.091861518882
0.127447296992709,520.291256085687
0.127516071175458,519.442129990263
0.127587591308406,518.243205159075
0.127650854854733,518.275992099191
0.127727865944368,518.6670593963
0.127796620834587,518.880715293065
0.127898369397476,518.933513346175
0.127989109382113,519.509876050442
0.12806334506394,520.789920515643
